Species,Parity,Reference
Strophurus_mcmillani,0,[4]
Strophurus_michaelseni,0,[4]
Strophurus_rankini,0,[4]
Strophurus_robinsoni,0,[4]
Strophurus_spinigerus,0,[4]
Strophurus_strophurus,0,[4]
Strophurus_taeniatus,0,[4]
Strophurus_taenicauda,0,[4]
Strophurus_wellingtonae,0,[4]
Strophurus_williamsi,0,[4]
Strophurus_wilsoni,0,[4]
Suta_dwyeri,1,[20]
Suta_fasciata,1,[20]
Suta_flagellum,1,[20]
Suta_gouldii,1,[20]
Suta_monachus,1,[20]
Suta_nigriceps,1,[20]
Suta_ordensis,1,[20]
Suta_punctata,1,[20]
Suta_spectabilis,1,[20]
Suta_suta,1,[20]
Symphimus_leucostomus,0,[19]
Symphimus_mayae,0,[19]
Sympholis_lippiens,0,[19]
Synophis_bicolor,0,[19]
Synophis_calamitus,0,[19]
Synophis_lasallei,0,[19]
Synophis_plectovertebralis,0,[19]
Tachymenis_affinis,1,[19]
Tachymenis_attenuata,1,[19]
Tachymenis_chilensis,1,[19]
Tachymenis_elongata,1,[19]
Tachymenis_peruviana,1,[19]
Tachymenis_surinamensis,1,[19]
Tachymenis_tarmensis,1,[19]
Taeniophallus_affinis,0,[19]
Taeniophallus_bilineatus,0,[19]
Taeniophallus_brevirostris,0,[19]
Taeniophallus_nebularis,0,[19]
Taeniophallus_nicagus,0,[19]
Taeniophallus_occipitalis,0,[19]
Taeniophallus_persimilis,0,[19]
Taeniophallus_poecilopogon,0,[19]
Takydromus_amurensis,0,[11]
Takydromus_dorsalis,0,[11]
Takydromus_formosanus,0,[11]
Takydromus_hani,0,[11]
Takydromus_haughtonianus,0,[11]
Takydromus_hsuehshanensis,0,[11]
Takydromus_intermedius,0,[11]
Takydromus_khasiensis,0,[11]
Takydromus_kuehnei,0,[11]
Takydromus_luyeanus,0,[11]
Takydromus_sauteri,0,[11]
Takydromus_septentrionalis,0,[11]
Takydromus_sexlineatus,0,[11]
Takydromus_smaragdinus,0,[11]
Takydromus_stejnegeri,0,[11]
Takydromus_sylvaticus,0,[11]
Takydromus_tachydromoides,0,[11]
Takydromus_toyamai,0,[11]
Takydromus_viridipunctatus,0,[11]
Takydromus_wolteri,0,[11]
Tantalophis_discolor,0,[19]
Tantilla_albiceps,0,[19]
Tantilla_alticola,0,[19]
Tantilla_andinista,0,[19]
Tantilla_armillata,0,[19]
Tantilla_atriceps,0,[19]
Tantilla_bairdi,0,[19]
Tantilla_bocourti,0,[19]
Tantilla_boipiranga,0,[19]
Tantilla_brevicauda,0,[19]
Tantilla_briggsi,0,[19]
Tantilla_calamarina,0,[19]
Tantilla_capistrata,0,[19]
Tantilla_cascadae,0,[19]
Tantilla_ceboruca,0,[19]
Tantilla_coronadoi,0,[19]
Tantilla_coronata,0,[19]
Tantilla_cucullata,0,[19]
Tantilla_cuesta,0,[19]
Tantilla_cuniculator,0,[19]
Tantilla_deppei,0,[19]
Tantilla_deviatrix,0,[19]
Tantilla_flavilineata,0,[19]
Tantilla_fraseri,0,[19]
Tantilla_gracilis,0,[19]
Tantilla_hendersoni,0,[19]
Tantilla_hobartsmithi,0,[19]
Tantilla_impensa,0,[19]
Tantilla_insulamontana,0,[19]
Tantilla_jani,0,[19]
Tantilla_johnsoni,0,[19]
Tantilla_lempira,0,[19]
Tantilla_longifrontalis,0,[19]
Tantilla_marcovani,0,[19]
Tantilla_melanocephala,0,[19]
Tantilla_mexicana,0,[19]
Tantilla_miyatai,0,[19]
Tantilla_moesta,0,[19]
Tantilla_nigra,0,[19]
Tantilla_nigriceps,0,[19]
Tantilla_oaxacae,0,[19]
Tantilla_oolitica,0,[19]
Tantilla_petersi,0,[19]
Tantilla_planiceps,0,[19]
Tantilla_relicta,0,[19]
Tantilla_reticulata,0,[19]
Tantilla_robusta,0,[19]
Tantilla_rubra,0,[19]
Tantilla_schistosa,0,[19]
Tantilla_semicincta,0,[19]
Tantilla_sertula,0,[19]
Tantilla_shawi,0,[19]
Tantilla_slavensi,0,[19]
Tantilla_striata,0,[19]
Tantilla_supracincta,0,[19]
Tantilla_taeniata,0,[19]
Tantilla_tayrae,0,[19]
Tantilla_tecta,0,[19]
Tantilla_trilineata,0,[19]
Tantilla_triseriata,0,[19]
Tantilla_tritaeniata,0,[19]
Tantilla_vermiformis,0,[19]
Tantilla_vulcani,0,[19]
Tantilla_wilcoxi,0,[19]
Tantilla_yaquia,0,[19]
Tantillita_brevissima,0,[19]
Tantillita_canula,0,[19]
Tantillita_lintoni,0,[19]
Tarentola_albertschwartzi,0,[4]
Tarentola_americana,0,[4]
Tarentola_angustimentalis,0,[4]
Tarentola_annularis,0,[4]
Tarentola_bischoffi,0,[4]
Tarentola_boehmei,0,[4]
Tarentola_boettgeri,0,[4]
Tarentola_caboverdianus,0,[4]
Tarentola_crombiei,0,[4]
Tarentola_darwini,0,[4]
Tarentola_delalandii,0,[4]
Tarentola_deserti,0,[4]
Tarentola_ephippiata,0,[4]
Tarentola_gigas,0,[4]
Tarentola_gomerensis,0,[4]
Tarentola_mauritanica,0,[4]
Tarentola_mindiae,0,[4]
Tarentola_neglecta,0,[4]
Tarentola_parvicarinata,0,[4]
Tarentola_rudis,0,[4]
Teira_dugesii,0,[11]
Teius_oculatus,0,[9]
Teius_suquiensis,0,[9]
Teius_teyou,0,[9]
Telescopus_beetzi,0,[19]
Telescopus_dhara,0,[19]
Telescopus_fallax,0,[19]
Telescopus_gezirae,0,[19]
Telescopus_hoogstraali,0,[19]
Telescopus_nigriceps,0,[19]
Telescopus_pulcher,0,[19]
Telescopus_rhinopoma,0,[19]
Telescopus_semiannulatus,0,[19]
Telescopus_tessellatus,0,[19]
Telescopus_tripolitanus,0,[19]
Telescopus_variegatus,0,[19]
Teratolepis_fasciata,0,[4]
Teratoscincus_bedriagai,0,[4]
Teratoscincus_microlepis,0,[4]
Teratoscincus_przewalskii,0,[4]
Teratoscincus_roborowskii,0,[4]
Teratoscincus_scincus,0,[4]
Teratoscincus_toksunicus,0,[4]
Teretrurus_sanguineus,1,[15]
Tetradactylus_africanus,0,[6]
Tetradactylus_breyeri,0,[6]
Tetradactylus_eastwoodae,0,[6]
Tetradactylus_ellenbergeri,0,[6]
Tetradactylus_seps,0,[6]
Tetradactylus_tetradactylus,0,[6]
Tetradactylus_udzungwensis,0,[6]
Teuchocercus_keyi,0,[9]
Thalassophis_anomalus,1,[20]
Thamnodynastes_almae,1,[19]
Thamnodynastes_ceibae,1,[19]
Thamnodynastes_chaquensis,1,[19]
Thamnodynastes_chimanta,1,[19]
Thamnodynastes_corocoroensis,1,[19]
Thamnodynastes_dixoni,1,[19]
Thamnodynastes_duida,1,[19]
Thamnodynastes_gambotensis,1,[19]
Thamnodynastes_hypoconia,1,[19]
Thamnodynastes_lanei,1,[19]
Thamnodynastes_longicaudus,1,[19]
Thamnodynastes_marahuaquensis,1,[19]
Thamnodynastes_pallidus,1,[19]
Thamnodynastes_paraguanae,1,[19]
Thamnodynastes_ramonriveroi,1,[19]
Thamnodynastes_rutilus,1,[19]
Thamnodynastes_sertanejo,1,[19]
Thamnodynastes_strigatus,1,[19]
Thamnodynastes_yavi,1,[19]
Thamnophis_angustirostris,1,[19]
Thamnophis_atratus,1,[19]
Thamnophis_bogerti,1,[19]
Thamnophis_brachystoma,1,[19]
Thamnophis_butleri,1,[19]
Thamnophis_chrysocephalus,1,[19]
Thamnophis_conanti,1,[19]
Thamnophis_couchii,1,[19]
Thamnophis_cyrtopsis,1,[19]
Thamnophis_elegans,1,[19]
Thamnophis_eques,1,[19]
Thamnophis_exsul,1,[19]
Thamnophis_fulvus,1,[19]
Thamnophis_gigas,1,[19]
Thamnophis_godmani,1,[19]
Thamnophis_hammondii,1,[19]
Thamnophis_lineri,1,[19]
Thamnophis_marcianus,1,[19]
Thamnophis_melanogaster,1,[19]
Thamnophis_mendax,1,[19]
Thamnophis_ordinoides,1,[19]
Thamnophis_proximus,1,[19]
Thamnophis_radix,1,[19]
Thamnophis_rossmani,1,[19]
Thamnophis_rufipunctatus,1,[19]
Thamnophis_sauritus,1,[19]
Thamnophis_scalaris,1,[19]
Thamnophis_scaliger,1,[19]
Thamnophis_sirtalis,1,[19]
Thamnophis_sumichrasti,1,[19]
Thamnophis_valida,1,[19]
Thaumatorhynchus_brooksi,0,[2]
Thecadactylus_rapicauda,0,[4]
Thecadactylus_solimoensis,0,[4]
Thelotornis_capensis,0,[19]
Thelotornis_kirtlandii,0,[19]
Thelotornis_usambaricus,0,[19]
Thrasops_flavigularis,0,[19]
Thrasops_jacksonii,0,[19]
Thrasops_occidentalis,0,[19]
Thrasops_schmidti,0,[19]
Tiliqua_adelaidensis,1,[24]
Tiliqua_gigas,1,[24]
Tiliqua_multifasciata,1,[24]
Tiliqua_nigrolutea,1,[24]
Tiliqua_occipitalis,1,[24]
Tiliqua_rugosa,1,[24]
Tiliqua_scincoides,1,[24]
Timon_lepidus,0,[11]
Timon_pater,0,[11]
Timon_princeps,0,[11]
Timon_tangitanus,0,[11]
Tomodon_dorsatus,1,[19]
Tomodon_ocellatus,1,[19]
Tomodon_orestes,1,[19]
Toxicocalamus_buergersi,0,[20]
Toxicocalamus_grandis,0,[20]
Toxicocalamus_holopelturus,0,[20]
Toxicocalamus_longissimus,0,[20]
Toxicocalamus_loriae,0,[20]
Toxicocalamus_misimae,0,[20]
Toxicocalamus_preussi,0,[20]
Toxicocalamus_spilolepidotus,0,[20]
Toxicocalamus_stanleyanus,0,[20]
Tracheloptychus_madagascariensis,0,[6]
Tracheloptychus_petersi,0,[6]
Trachischium_fuscum,0,[19]
Trachischium_guentheri,0,[19]
Trachischium_laeve,0,[19]
Trachischium_monticola,0,[19]
Trachischium_tenuiceps,0,[19]
Trachyboa_boulengeri,1,[15]
Trachyboa_gularis,1,[15]
Trachylepis_aurata,1,[24]
Trachylepis_aureopunctata,0,[24]
Trachylepis_bayonii,1,[24]
Trachylepis_bensonii,0,[24]
Trachylepis_bocagii,1,[24]
Trachylepis_brevicollis,1,[24]
Trachylepis_capensis,0/1,[24]
Trachylepis_gravenhorstii,0,[24]
Trachylepis_irregularis,1,[24]
Trachylepis_ivensii,1,[24]
Trachylepis_lacertiformis,0,[24]
Trachylepis_maculilabris,0,[24]
Trachylepis_madagascariensis,0,[24]
Trachylepis_mlanjensis,1,[24]
Trachylepis_occidentalis,0,[24]
Trachylepis_perrotetii,0,[24]
Trachylepis_punctatissima,1,[24]
Trachylepis_quinquetaeniata,0,[24]
Trachylepis_seychellensis,0,[24]
Trachylepis_sparsa,1,[24]
Trachylepis_spilogaster,1,[24]
Trachylepis_striata,1,[24]
Trachylepis_sulcata,0/1,[24]
Trachylepis_varia,1,[24]
Trachylepis_variegata,1,[24]
Trachylepis_vittata,1,[24]
Trapelus_agilis,0,[2]
Trapelus_flavimaculatus,0,[2]
Trapelus_jayakari,0,[2]
Trapelus_lessonae,0,[2]
Trapelus_megalonyx,0,[2]
Trapelus_microtympanum,0,[2]
Trapelus_mutabilis,0,[2]
Trapelus_pallidus,0,[2]
Trapelus_rubrigularis,0,[2]
Trapelus_ruderatus,0,[2]
Trapelus_sanguinolentus,0,[2]
Trapelus_savignii,0,[2]
Trapelus_schmitzi,0,[2]
Trapelus_tournevillei,0,[2]
Tretanorhinus_mocquardi,0,[19]
Tretanorhinus_nigroluteus,0,[19]
Tretanorhinus_taeniatus,0,[19]
Tretanorhinus_variabilis,0,[19]
Tretioscincus_agilis,0,[9]
Tretioscincus_bifasciatus,0,[9]
Tretioscincus_oriximinensis,0,[9]
Tribolonotus_annectens,0,[24]
Tribolonotus_blanchardi,0,[24]
Tribolonotus_brongersmai,0,[24]
Tribolonotus_gracilis,0,[24]
Tribolonotus_novaeguineae,0,[24]
Tribolonotus_ponceleti,0,[24]
Tribolonotus_pseudoponceleti,0,[24]
Tribolonotus_schmidti,1,[24]
Triceratolepidophis_sieversorum,0,[22]
Trimeresurus_borneensis,0,[22]
Trimeresurus_gracilis,1,[22]
Trimeresurus_gramineus,1,[22]
Trimeresurus_malabaricus,1,[22]
Trimeresurus_puniceus,1,[22]
Trimeresurus_trigonocephalus,1,[22]
Trimeresurus_wiroti,0,[22]
Trimetopon_barbouri,0,[19]
Trimetopon_gracile,0,[19]
Trimetopon_pliolepis,0,[19]
Trimetopon_simile,0,[19]
Trimetopon_slevini,0,[19]
Trimetopon_viquezi,0,[19]
Trimorphodon_biscutatus,0,[19]
Trimorphodon_lambda,0,[19]
Trimorphodon_lyrophanes,0,[19]
Trimorphodon_paucimaculatus,0,[19]
Trimorphodon_quadruplex,0,[19]
Trimorphodon_tau,0,[19]
Trimorphodon_vilkinsonii,0,[19]
Trogonophis_wiegmanni,1,[1]
Tropidechis_carinatus,1,[20]
Tropidechis_sadlieri,1,[20]
Tropidoclonion_lineatum,1,[19]
Tropidodipsas_fasciata,0,[19]
Tropidodipsas_philippii,0,[19]
Tropidodipsas_repleta,0,[19]
Tropidodipsas_sartorii,0,[19]
Tropidodipsas_zweifeli,0,[19]
Tropidodryas_serra,0,[19]
Tropidodryas_striaticeps,0,[19]
Tropidolaemus_huttoni,1,[22]
Tropidolaemus_laticinctus,1,[22]
Tropidolaemus_philippensis,1,[22]
Tropidolaemus_subannulatus,1,[22]
Tropidolaemus_wagleri,1,[22]
Tropidonophis_aenigmaticus,0,[19]
Tropidonophis_dahlii,0,[19]
Tropidonophis_dendrophiops,0,[19]
Tropidonophis_dolasii,0,[19]
Tropidonophis_doriae,0,[19]
Tropidonophis_elongatus,0,[19]
Tropidonophis_halmahericus,0,[19]
Tropidonophis_hypomelas,0,[19]
Tropidonophis_mairii,0,[19]
Tropidonophis_mcdowelli,0,[19]
Tropidonophis_montanus,0,[19]
Tropidonophis_multiscutellatus,0,[19]
Tropidonophis_negrosensis,0,[19]
Tropidonophis_novaeguineae,0,[19]
Tropidonophis_parkeri,0,[19]
Tropidonophis_picturatus,0,[19]
Tropidonophis_punctiventris,0,[19]
Tropidonophis_statistictus,0,[19]
Tropidonophis_truncatus,0,[19]
Tropidophis_battersbyi,1,[15]
Tropidophis_canus,1,[15]
Tropidophis_caymanensis,1,[15]
Tropidophis_celiae,1,[15]
Tropidophis_feicki,1,[15]
Tropidophis_fuscus,1,[15]
Tropidophis_greenwayi,1,[15]
Tropidophis_haetianus,1,[15]
Tropidophis_hendersoni,1,[15]
Tropidophis_maculatus,1,[15]
Tropidophis_melanurus,1,[15]
Tropidophis_morenoi,1,[15]
Tropidophis_nigriventris,1,[15]
Tropidophis_pardalis,1,[15]
Tropidophis_paucisquamis,1,[15]
Tropidophis_pilsbryi,1,[15]
Tropidophis_semicinctus,1,[15]
Tropidophis_spiritus,1,[15]
Tropidophis_taczanowskyi,1,[15]
Tropidophis_wrighti,1,[15]
Tropidophis_xanthogaster,1,[15]
Tropidophorus_assamensis,1,[24]
Tropidophorus_baconi,1,[24]
Tropidophorus_baviensis,1,[24]
Tropidophorus_beccarii,1,[24]
Tropidophorus_berdmorei,1,[24]
Tropidophorus_brookei,1,[24]
Tropidophorus_cocincinensis,1,[24]
Tropidophorus_davaoensis,1,[24]
Tropidophorus_grayi,1,[24]
Tropidophorus_guangxiensis,1,[24]
Tropidophorus_hainanus,1,[24]
Tropidophorus_hangnam,1,[24]
Tropidophorus_iniquus,1,[24]
Tropidophorus_laotus,1,[24]
Tropidophorus_latiscutatus,1,[24]
Tropidophorus_matsuii,1,[24]
Tropidophorus_microlepis,1,[24]
Tropidophorus_micropus,1,[24]
Tropidophorus_misaminius,1,[24]
Tropidophorus_mocquardi,1,[24]
Tropidophorus_murphyi,1,[24]
Tropidophorus_noggei,1,[24]
Tropidophorus_partelloi,1,[24]
Tropidophorus_perplexus,1,[24]
Tropidophorus_robinsoni,1,[24]
Tropidophorus_sinicus,1,[24]
Tropidophorus_thai,1,[24]
Tropidosaura_cottrelli,0,[11]
Tropidosaura_essexi,0,[11]
Tropidosaura_gularis,0,[11]
Tropidosaura_montana,0,[11]
Tropidurus_arenarius,0,[7]
Tropidurus_bogerti,0,[7]
Tropidurus_callathelys,0,[7]
Tropidurus_catalanensis,0,[7]
Tropidurus_chromatops,0,[7]
Tropidurus_cocorobensis,0,[7]
Tropidurus_erythrocephalus,0,[7]
Tropidurus_etheridgei,0,[7]
Tropidurus_guarani,0,[7]
Tropidurus_helenae,0,[7]
Tropidurus_hispidus,0,[7]
Tropidurus_hygomi,0,[7]
Tropidurus_insulanus,0,[7]
Tropidurus_itambere,0,[7]
Tropidurus_melanopleurus,0,[7]
Tropidurus_montanus,0,[7]
Tropidurus_mucujensis,0,[7]
Tropidurus_oreadicus,0,[7]
Tropidurus_panstictus,0,[7]
Tropidurus_pinima,0,[7]
Tropidurus_psammonastes,0,[7]
Tropidurus_semitaeniatus,0,[7]
Tropidurus_spinulosus,0,[7]
Tropidurus_torquatus,0,[7]
Tropidurus_xanthochilus,0,[7]
Tropiocolotes_bisharicus,0,[4]
Tropiocolotes_helenae,0,[4]
Tropiocolotes_latifi,0,[4]
Tropiocolotes_nattereri,0,[4]
Tropiocolotes_nubicus,0,[4]
Tropiocolotes_persicus,0,[4]
Tropiocolotes_scortecci,0,[4]
Tropiocolotes_steudneri,0,[4]
Tropiocolotes_tripolitanus,0,[4]
Tupinambis_duseni,0,[9]
Tupinambis_longilineus,0,[9]
Tupinambis_merianae,0,[9]
Tupinambis_palustris,0,[9]
Tupinambis_quadrilineatus,0,[9]
Tupinambis_rufescens,0,[9]
Tupinambis_teguixin,0,[9]
Tympanocryptis_cephalus,0,[2]
Tympanocryptis_intima,0,[2]
Tympanocryptis_lineata,0,[2]
Tympanocryptis_parviceps,0,[2]
Tympanocryptis_pinguicolla,0,[2]
Tympanocryptis_tetraporophora,0,[2]
Tympanocryptis_uniformis,0,[2]
Typhlacontias_brevipes,1,[23]
Typhlacontias_gracilis,1,[23]
Typhlacontias_johnsonii,1,[23]
Typhlacontias_kataviensis,1,[23]
Typhlacontias_punctatissimus,1,[23]
Typhlacontias_rohani,1,[23]
Typhlacontias_rudebecki,1,[23]
Typhlophis_ayarzaguenai,0,[16]
Typhlophis_squamosus,0,[16]
Typhlops_agoralionis,0,[16]
Typhlops_ahsanai,0,[16]
Typhlops_albanalis,0,[16]
Typhlops_amoipira,0,[16]
Typhlops_anchaurus,0,[16]
Typhlops_andamanensis,0,[16]
Typhlops_angolensis,0,[16]
Typhlops_annae,0,[16]
Typhlops_anousius,0,[16]
Typhlops_arator,0,[16]
Typhlops_arenarius,0,[16]
Typhlops_ater,0,[16]
Typhlops_beddomii,0,[16]
Typhlops_bibronii,0,[16]
Typhlops_biminiensis,0,[16]
Typhlops_bisubocularis,0,[16]
Typhlops_blanfordii,0,[16]
Typhlops_bothriorhynchus,0,[16]
Typhlops_brongersmianus,0,[16]
Typhlops_caecatus,0,[16]
Typhlops_canlaonensis,0,[16]
Typhlops_capensis,0,[16]
Typhlops_capitulatus,0,[16]
Typhlops_cariei,0,[16]
Typhlops_castanotus,0,[16]
Typhlops_catapontus,0,[16]
Typhlops_caymanensis,0,[16]
Typhlops_collaris,0,[16]
Typhlops_comorensis,0,[16]
Typhlops_congestus,0,[16]
Typhlops_conradi,0,[16]
Typhlops_contorhinus,0,[16]
Typhlops_costaricensis,0,[16]
Typhlops_cuneirostris,0,[16]
Typhlops_decorsei,0,[16]
Typhlops_depressiceps,0,[16]
Typhlops_diardii,0,[16]
Typhlops_disparilis,0,[16]
Typhlops_domerguei,0,[16]
Typhlops_dominicanus,0,[16]
Typhlops_elegans,0,[16]
Typhlops_epactius,0,[16]
Typhlops_eperopeus,0,[16]
Typhlops_etheridgei,0,[16]
Typhlops_exiguus,0,[16]
Typhlops_filiformis,0,[16]
Typhlops_fletcheri,0,[16]
Typhlops_floweri,0,[16]
Typhlops_fornasinii,0,[16]
Typhlops_fredparkeri,0,[16]
Typhlops_fuscus,0,[16]
Typhlops_giadinhensis,0,[16]
Typhlops_gierrai,0,[16]
Typhlops_gonavensis,0,[16]
Typhlops_granti,0,[16]
Typhlops_hades,0,[16]
Typhlops_hectus,0,[16]
Typhlops_hedraeus,0,[16]
Typhlops_hypogius,0,[16]
Typhlops_hypomethes,0,[16]
Typhlops_hypsobothrius,0,[16]
Typhlops_inornatus,0,[16]
Typhlops_jamaicensis,0,[16]
Typhlops_jerdoni,0,[16]
Typhlops_khoratensis,0,[16]
Typhlops_klemmeri,0,[16]
Typhlops_koekkoeki,0,[16]
Typhlops_koshunensis,0,[16]
Typhlops_kraali,0,[16]
Typhlops_lankaensis,0,[16]
Typhlops_lazelli,0,[16]
Typhlops_lehneri,0,[16]
Typhlops_leucomelas,0,[16]
Typhlops_leucostictus,0,[16]
Typhlops_lineolatus,0,[16]
Typhlops_longissimus,0,[16]
Typhlops_loveridgei,0,[16]
Typhlops_lumbricalis,0,[16]
Typhlops_luzonensis,0,[16]
Typhlops_mackinnoni,0,[16]
Typhlops_madagascariensis,0,[16]
Typhlops_madgemintonae,0,[16]
Typhlops_malcolmi,0,[16]
Typhlops_manilae,0,[16]
Typhlops_manni,0,[16]
Typhlops_mcdowelli,0,[16]
Typhlops_meszoelyi,0,[16]
Typhlops_microcephalus,0,[16]
Typhlops_microstomus,0,[16]
Typhlops_minuisquamus,0,[16]
Typhlops_mirus,0,[16]
Typhlops_monastus,0,[16]
Typhlops_monensis,0,[16]
Typhlops_mucronatus,0,[16]
Typhlops_muelleri,0,[16]
Typhlops_notorachius,0,[16]
Typhlops_oatesii,0,[16]
Typhlops_ocularis,0,[16]
Typhlops_oligolepis,0,[16]
Typhlops_pammeces,0,[16]
Typhlops_paucisquamus,0,[16]
Typhlops_perimychus,0,[16]
Typhlops_platycephalus,0,[16]
Typhlops_platyrhynchus,0,[16]
Typhlops_porrectus,0,[16]
Typhlops_proancylops,0,[16]
Typhlops_punctatus,0,[16]
Typhlopidae_sp_Sri_Lanka,0,[16]
Typhlops_pusillus,0,[16]
Typhlops_reticulatus,0,[16]
Typhlops_reuteri,0,[16]
Typhlops_richardi,0,[16]
Typhlops_rondoensis,0,[16]
Typhlops_rostellatus,0,[16]
Typhlops_roxaneae,0,[16]
Typhlops_ruber,0,[16]
Typhlops_ruficaudus,0,[16]
Typhlops_satelles,0,[16]
Typhlops_schmutzi,0,[16]
Typhlops_schwartzi,0,[16]
Typhlops_siamensis,0,[16]
Typhlops_socotranus,0,[16]
Typhlops_stadelmani,0,[16]
Typhlops_steinhausi,0,[16]
Typhlops_sulcatus,0,[16]
Typhlops_sylleptor,0,[16]
Typhlops_syntherus,0,[16]
Typhlops_tasymicris,0,[16]
Typhlops_tenebrarum,0,[16]
Typhlops_tenuicollis,0,[16]
Typhlops_tenuis,0,[16]
Typhlops_tetrathyreus,0,[16]
Typhlops_thurstoni,0,[16]
Typhlops_tindalli,0,[16]
Typhlops_titanops,0,[16]
Typhlops_trangensis,0,[16]
Typhlops_trinitatus,0,[16]
Typhlops_tycherus,0,[16]
Typhlops_veddae,0,[16]
Typhlops_vermicularis,0,[16]
Typhlops_violaceus,0,[16]
Typhlops_wilsoni,0,[16]
Typhlops_yonenagae,0,[16]
Typhlops_zenkeri,0,[16]
Typhlosaurus_aurantiacus,1,[23]
Typhlosaurus_braini,1,[23]
Typhlosaurus_caecus,1,[23]
Typhlosaurus_cregoi,1,[23]
Typhlosaurus_gariepensis,1,[23]
Typhlosaurus_lineatus,1,[23]
Typhlosaurus_lomiae,1,[23]
Typhlosaurus_meyeri,1,[23]
Typhlosaurus_vermis,1,[23]
Uma_exsul,0,[7]
Uma_inornata,0,[7]
Uma_notata,0,[7]
Uma_paraphygas,0,[7]
Uma_scoparia,0,[7]
Umbrivaga_mertensi,0,[19]
Umbrivaga_pyburni,0,[19]
Umbrivaga_pygmaea,0,[19]
Underwoodisaurus_milii,0,[4]
Underwoodisaurus_sphyrurus,0,[4]
Ungaliophis_continentalis,1,[18]
Ungaliophis_panamensis,1,[18]
Uracentron_azureum,0,[7]
Uracentron_flaviceps,0,[7]
Uranoscodon_superciliosus,0,[7]
Urocotyledon_inexpectata,0,[4]
Urocotyledon_palmata,0,[4]
Urocotyledon_rasmusseni,0,[4]
Urocotyledon_weileri,0,[4]
Urocotyledon_wolterstorffi,0,[4]
Uromacer_catesbyi,0,[19]
Uromacer_frenatus,0,[19]
Uromacer_oxyrhynchus,0,[19]
Uromacerina_ricardinii,0,[19]
Uromastyx_acanthinura,0,[2]
Uromastyx_aegyptia,0,[2]
Uromastyx_alfredschmidti,0,[2]
Uromastyx_asmussi,0,[2]
Uromastyx_benti,0,[2]
Uromastyx_dispar,0,[2]
Uromastyx_geyri,0,[2]
Uromastyx_hardwickii,0,[2]
Uromastyx_leptieni,0,[2]
Uromastyx_loricata,0,[2]
Uromastyx_macfadyeni,0,[2]
Uromastyx_occidentalis,0,[2]
Uromastyx_ocellata,0,[2]
Uromastyx_ornata,0,[2]
Uromastyx_princeps,0,[2]
Uromastyx_thomasi,0,[2]
Uromastyx_yemenensis,0,[2]
Uropeltis_arcticeps,1,[15]
Uropeltis_beddomii,1,[15]
Uropeltis_broughami,1,[15]
Uropeltis_ceylanicus,1,[15]
Uropeltis_dindigalensis,1,[15]
Uropeltis_ellioti,1,[15]
Uropeltis_liura,1,[15]
Uropeltis_macrolepis,1,[15]
Uropeltis_macrorhynchus,1,[15]
Uropeltis_maculatus,1,[15]
Uropeltis_melanogaster,1,[15]
Uropeltis_myhendrae,1,[15]
Uropeltis_nitidus,1,[15]
Uropeltis_ocellatus,1,[15]
Uropeltis_petersi,1,[15]
Uropeltis_phillipsi,1,[15]
Uropeltis_phipsonii,1,[15]
Uropeltis_pulneyensis,1,[15]
Uropeltis_rubrolineatus,1,[15]
Uropeltis_rubromaculatus,1,[15]
Uropeltis_ruhunae,1,[15]
Uropeltis_smithi,1,[15]
Uropeltis_woodmasoni,1,[15]
Uroplatus_alluaudi,0,[4]
Uroplatus_ebenaui,0,[4]
Uroplatus_fimbriatus,0,[4]
Uroplatus_giganteus,0,[4]
Uroplatus_guentheri,0,[4]
Uroplatus_henkeli,0,[4]
Uroplatus_lineatus,0,[4]
Uroplatus_malahelo,0,[4]
Uroplatus_malama,0,[4]
Uroplatus_phantasticus,0,[4]
Uroplatus_pietschmanni,0,[4]
Uroplatus_sikorae,0,[4]
Urosaurus_auriculatus,0,[7]
Urosaurus_bicarinatus,0,[7]
Urosaurus_clarionensis,0,[7]
Urosaurus_gadovi,0,[7]
Urosaurus_graciosus,0,[7]
Urosaurus_irregularis,0,[7]
Urosaurus_lahtelai,0,[7]
Urosaurus_nigricaudus,0,[7]
Urosaurus_ornatus,0,[7]
Urostrophus_gallardoi,0,[7]
Urostrophus_vautieri,0,[7]
Urotheca_decipiens,0,[19]
Urotheca_dumerilli,0,[19]
Urotheca_fulviceps,0,[19]
Urotheca_guentheri,0,[19]
Urotheca_lateristriga,0,[19]
Urotheca_multilineata,0,[19]
Urotheca_myersi,0,[19]
Urotheca_pachyura,0,[19]
Uta_concinna,0,[7]
Uta_encantadae,0,[7]
Uta_lowei,0,[7]
Uta_nolascensis,0,[7]
Uta_palmeri,0,[7]
Uta_squamata,0,[7]
Uta_stansburiana,0,[7]
Uta_stejnegeri,0,[7]
Uta_tumidarostra,0,[7]
Vanzosaura_rubricauda,0,[9]
Varanus_acanthurus,0,[12]
Varanus_albigularis,0,[12]
Varanus_auffenbergi,0,[12]
Varanus_baritji,0,[12]
Varanus_beccarii,0,[12]
Varanus_bengalensis,0,[12]
Varanus_boehmei,0,[12]
Varanus_bogerti,0,[12]
Varanus_brevicauda,0,[12]
Varanus_bushi,0,[12]
Varanus_caerulivirens,0,[12]
Varanus_caudolineatus,0,[12]
Varanus_cerambonensis,0,[12]
Varanus_cumingi,0,[12]
Varanus_doreanus,0,[12]
